Year,Stage,Input,Output,Cost
2096,proc,spod,lce,0.809144390931206
2096,proc,spod,loh,0.6624195413756806
2096,proc,clay,lce,0.4720008947098702
2096,proc,clay,loh,1.146287887152542
2097,proc,brine,lce,0.6308757536911244
2097,proc,brine,loh,0.7166707462533539
2097,proc,spod,lce,0.7706137056487677
2097,proc,spod,loh,0.6308757536911244
2097,proc,clay,lce,0.44952466162844784
2097,proc,clay,loh,1.0917027496690876
2098,proc,brine,lce,0.6008340511344041
2098,proc,brine,loh,0.682543567860337
2098,proc,spod,lce,0.7339178149035882
2098,proc,spod,loh,0.6008340511344041
2098,proc,clay,lce,0.42811872536042644
2098,proc,clay,loh,1.03971690444675
2099,proc,brine,lce,0.5722229058422897
2099,proc,brine,loh,0.650041493200321
2099,proc,spod,lce,0.698969347527227
2099,proc,spod,loh,0.5722229058422897
2099,proc,clay,lce,0.4077321193908824
2099,proc,clay,loh,0.9902065756635715
2100,proc,brine,lce,0.5449741960402757
2100,proc,brine,loh,0.619087136381258
2100,proc,spod,lce,0.6656850928830731
2100,proc,spod,loh,0.5449741960402757
2100,proc,clay,lce,0.38831630418179264
2100,proc,clay,loh,0.9430538815843535
